	NE_num	file	genre	num_words	rubric
2914	1	74324.txt	Лекции	1484	Математика
2915	3	64564.txt	Лекции	1807	Биология
2916	7	2004_04_21_vaucher_.txt	Лекции	10455	Социология
2917	4	37543.txt	Лекции	872	Язык
2918	3	82198.txt	Лекции	1889	Философия
2919	18	36711.txt	Лекции	3851	Физиология человека
2920	1	2011_03_31_dolls_.txt	Лекции	10133	Социология
2921	2	company_mailru_blog_243827.txt	Блоги	1456	Социология
2922	8	nplus1.ru-blog-2017-07-19-maryammirzakhani.txt	Блоги	1150	Общее
2923	1	company_audiomania_blog_262034.txt	Блоги	224	Технологии
2924	1	company_ivideon_blog_288624.txt	Блоги	1579	Технологии
2925	7	company_ua-hosting_blog_268950.txt	Блоги	2813	Общее
2926	5	2008_04_17_ten_.txt	Лекции	10802	Экономика
2927	3	5850.txt	Лекции	1260	Физика
2928	1	20877.txt	Лекции	252	Язык
2929	3	50407.txt	Лекции	1663	Философия
2930	1	2009_07_30_pappe_.txt	Лекции	9084	Экономика
2931	2	34951.txt	Лекции	1065	Космос
2932	12	2007_10_05_martynov_.txt	Лекции	9728	Культура
2933	11	2007_11_16_yanov_.txt	Лекции	4487	История
2934	12	2010_10_14_transport_.txt	Лекции	11557	Технологии
2935	2	2011_02_07_pandemia_.txt	Лекции	12083	Биология
2936	2	6705.txt	Лекции	2194	Физиология человека
2937	1	company_audiomania_blog_250458.txt	Блоги	496	Общее
2938	3	71440.txt	Лекции	665	Психология
2939	6	company_mailru_blog_288276.txt	Блоги	1591	Биология
2940	1	42996.txt	Лекции	1291	История
2941	3	company_mailru_blog_288192.txt	Блоги	1503	Технологии
2942	1	81696.txt	Лекции	1462	Физиология человека
2943	2	25297.txt	Лекции	2081	История
2944	4	company_dronk_blog_277802.txt	Блоги	1060	Биология
2945	1	34060.txt	Лекции	1349	Физика
2946	4	47548.txt	Лекции	1545	Язык
2947	3	2013_12_22_valdman_.txt	Лекции	10908	Экономика
2948	1	76481.txt	Лекции	1349	Язык
2949	6	49448.txt	Лекции	1222	История
2950	1	62175.txt	Лекции	1130	Биология
2951	2	67105.txt	Лекции	1684	Биология
2952	1	company_lakhtacenter_blog_292019.txt	Блоги	1300	Культура
2954	2	67810.txt	Лекции	983	История
2955	3	71468.txt	Лекции	1789	История
2956	2	63089.txt	Лекции	2137	Космос
2957	7	2010_02_11_healthcare_.txt	Лекции	10488	Социология
2958	2	77173.txt	Лекции	1237	История
2959	1	nplus1.ru-blog-2016-04-22-mythical-club-27.txt	Блоги	279	Общее
2960	9	18312.txt	Лекции	4604	Экономика
2961	2	company_ua-hosting_blog_262714.txt	Блоги	1801	Технологии
2962	1	company_vertdider_blog_287006.txt	Блоги	50	Физиология человека
2963	2	2009_04_23_kapeljushnikov_.txt	Лекции	8078	Экономика
2964	1	25915.txt	Лекции	1058	Язык
2965	12	company_mailru_blog_291491.txt	Блоги	2770	Computer Science
2966	3	nplus1.ru-blog-2015-07-24-tensor.txt	Блоги	1188	Общее
2967	1	company_dronk_blog_277612.txt	Блоги	795	Технологии
2968	4	2013_06_30_burlak_.txt	Лекции	12896	Язык
2969	1	81195.txt	Лекции	347	Физика
2970	1	22978.txt	Лекции	185	История
2971	12	29994.txt	Лекции	8331	История
2972	1	80501.txt	Лекции	1439	Экономика
2973	1	nplus1.ru-blog-2016-06-24-Pet-breeds.txt	Блоги	32	Биология
2974	1	78149.txt	Лекции	1591	Физиология человека
2975	1	2006_09_26_kreveld_.txt	Лекции	4694	Общее
2976	2	nplus1.ru-blog-2017-02-08-the-treasure-island.txt	Блоги	756	История
2977	1	company_ibm_blog_287188.txt	Блоги	364	Технологии
2978	2	38503.txt	Лекции	1654	Химия
2979	2	63093.txt	Лекции	853	Биология
2980	1	75290.txt	Лекции	1429	Биология
2981	5	30460.txt	Лекции	2898	Социология
2982	1	nplus1.ru-blog-2015-08-27-kenia.txt	Блоги	917	Биология
2984	2	75430.txt	Лекции	1932	История
2986	1	73756.txt	Лекции	1044	Физика
2987	4	8547.txt	Лекции	2425	Философия
2988	6	12747.txt	Лекции	5436	Общее
2989	4	77613.txt	Лекции	1112	Социология
2990	1	68819.txt	Лекции	2623	История
2991	1	82260.txt	Блоги	56	Физиология человека
2992	1	82260.txt	Лекции	1157	Физика
2993	1	17486.txt	Лекции	201	Социология
2994	1	67127.txt	Лекции	1290	Физиология человека
2995	2	nplus1.ru-blog-2017-02-25-wrong-man-on-tv.txt	Блоги	924	Язык
2996	1	57318.txt	Лекции	1354	История
2997	1	40004.txt	Лекции	1211	История
2998	1	7804.txt	Блоги	637	Биология
3000	1	7804.txt	Лекции	1467	Философия
3001	1	69508.txt	Лекции	1762	История
3002	2	company_lakhtacenter_blog_293735.txt	Блоги	1685	Культура
3003	10	5449.txt	Лекции	2799	Общее
3004	1	38342.txt	Лекции	3748	Физиология человека
3005	2	75089.txt	Лекции	1408	История
3006	1	32331.txt	Лекции	1297	Физиология человека
3007	1	26533.txt	Лекции	797	Биология
3008	2	company_audiomania_blog_251144.txt	Блоги	407	Технологии
3009	1	company_unet_blog_293741.txt	Блоги	1083	Технологии
3010	4	27820.txt	Лекции	1255	Биология
3011	1	7064.txt	Блоги	6048	Computer Science
3013	1	7064.txt	Лекции	301	История
3014	1	48950.txt	Лекции	3601	История
3015	1	81693.txt	Лекции	1576	Социология
3016	9	2010_03_18_uchebniki_.txt	Лекции	26480	История
3017	1	25905.txt	Лекции	1450	Культура
3018	9	company_ua-hosting_blog_276042.txt	Блоги	1673	Computer Science
3019	2	51188.txt	Лекции	1362	История
3020	2	92.txt	Блоги	1323	Физиология человека
3021	2	92.txt	Блоги	1012	Общее
3022	2	92.txt	Блоги	1247	Физиология человека
3023	2	92.txt	Блоги	1408	Общее
3024	2	92.txt	Блоги	1503	Технологии
3025	2	92.txt	Блоги	3141	Технологии
3026	2	92.txt	Блоги	121	Космос
3027	2	92.txt	Блоги	551	Технологии
3028	2	92.txt	Блоги	402	Computer Science
3029	2	92.txt	Блоги	880	Физиология человека
3030	2	92.txt	Блоги	12	Общее
3126	2	92.txt	Лекции	1462	Культура
3127	2	92.txt	Лекции	1875	Физика
3128	2	92.txt	Лекции	1460	Общее
3129	2	92.txt	Лекции	1733	Социология
3130	2	92.txt	Лекции	1354	Социология
3131	2	92.txt	Лекции	1461	История
3132	2	92.txt	Лекции	1648	Физиология человека
3133	2	92.txt	Лекции	232	Физиология человека
3134	2	92.txt	Лекции	88	Биология
3135	2	92.txt	Лекции	1317	История
3136	2	92.txt	Лекции	1183	Общее
3137	2	92.txt	Лекции	998	Биология
3138	2	92.txt	Лекции	1603	История
3139	2	92.txt	Лекции	1175	Культура
3140	2	92.txt	Лекции	243	Физика
3141	2	92.txt	Лекции	364	История
3142	2	92.txt	Лекции	185	Язык
3143	2	92.txt	Лекции	185	Культура
3144	2	92.txt	Лекции	190	Философия
3145	2	92.txt	Лекции	200	История
3146	2	92.txt	Лекции	386	История
3147	2	92.txt	Лекции	280	Биология
3148	2	92.txt	Лекции	293	История
3149	2	92.txt	Лекции	245	Биология
3150	2	92.txt	Лекции	187	Биология
3151	2	92.txt	Лекции	212	Социология
3152	2	92.txt	Лекции	152	Общее
3153	2	92.txt	Лекции	140	Физиология человека
3154	2	92.txt	Лекции	34	Культура
3155	2	92.txt	Лекции	29	Язык
3156	2	92.txt	Лекции	476	Биология
3157	2	92.txt	Лекции	760	Космос
3158	2	92.txt	Лекции	1703	Математика
3159	2	92.txt	Лекции	742	Биология
3160	2	92.txt	Лекции	1989	Космос
3161	2	92.txt	Лекции	1882	История
3162	2	92.txt	Лекции	490	Биология
3163	2	92.txt	Лекции	859	Биология
3164	2	92.txt	Лекции	714	Физиология человека
3165	2	92.txt	Лекции	1046	Экономика
3166	2	92.txt	Лекции	1954	Философия
3167	2	92.txt	Лекции	968	Физика
3168	2	92.txt	Лекции	1112	Математика
3169	2	92.txt	Лекции	2521	Язык
3170	2	92.txt	Лекции	2274	Философия
3171	2	92.txt	Лекции	3078	История
3172	2	92.txt	Лекции	1404	Философия
3173	2	92.txt	Лекции	2794	Культура
3174	2	92.txt	Лекции	2822	Культура
3175	2	92.txt	Лекции	2433	Экономика
3176	1	78679.txt	Лекции	1476	Культура
3177	1	48677.txt	Лекции	1273	Общее
3178	1	company_dronk_blog_274958.txt	Блоги	614	Физика
3179	7	2008_04_24_gelfand_.txt	Лекции	9502	Биология
3180	2	5069.txt	Лекции	851	Физика
3181	2	5069.txt	Лекции	2822	Космос
3182	2	39263.txt	Лекции	913	Психология
3183	11	17270.txt	Лекции	7955	Биология
3184	1	36798.txt	Лекции	766	Культура
3185	1	48112.txt	Лекции	1071	Культура
3186	3	28278.txt	Лекции	268	Математика
3187	5	27787.txt	Лекции	1148	История
3188	1	80503.txt	Лекции	1328	Физика
3189	1	2006_01_31_jacobson_.txt	Лекции	10156	Политология
3190	3	82181.txt	Лекции	1472	Физиология человека
3191	2	17357.txt	Лекции	1386	Биология
3192	9	25309.txt	Лекции	3540	Математика
3193	6	2011_08_02_brazil_.txt	Лекции	5200	Общее
3194	2	nplus1.ru-blog-2017-02-27-Jade-pendant.txt	Блоги	647	История
3195	5	8678.txt	Блоги	836	Физика
3199	5	8678.txt	Лекции	8109	Физиология человека
3200	9	2017_04_29_golosov_.txt	Лекции	7949	Политология
3201	3	55302.txt	Лекции	1516	История
3202	1	30678.txt	Лекции	425	Психология
3203	2	80316.txt	Лекции	1504	История
3204	1	3613.txt	Лекции	258	Экономика
3205	1	3613.txt	Лекции	1432	Химия
3206	9	2015_11_01_foundation_.txt	Лекции	7263	Социология
3207	1	80051.txt	Лекции	1003	Общее
3208	1	44271.txt	Лекции	934	Биология
3209	4	78498.txt	Лекции	1760	Язык
3210	1	33812.txt	Лекции	631	Физика
3211	2	company_neuronspace_blog_287362.txt	Блоги	1123	Computer Science
3213	2	72794.txt	Лекции	3791	Культура
3214	1	company_audiomania_blog_242552.txt	Блоги	992	Общее
3215	1	nplus1.ru-blog-2016-09-14-Blue-Origin-New-Sheppard.txt	Блоги	876	Космос
3216	4	company_mailru_blog_280910.txt	Блоги	1187	Общее
3217	1	2013_06_07_anons_parnes_.txt	Лекции	404	Физиология человека
3218	1	71203.txt	Лекции	1477	Физика
3219	1	38415.txt	Лекции	1112	Культура
3220	1	17420.txt	Лекции	161	Социология
3221	1	company_ibm_blog_259246.txt	Блоги	578	Computer Science
3222	3	company_ua-hosting_blog_266548.txt	Блоги	427	Технологии
3223	9	nplus1.ru-blog-2017-07-26-muller-now.txt	Блоги	2139	Физика
3224	4	57010.txt	Лекции	1384	История
3225	10	2015_09_13_dmitriev_lecture_.txt	Лекции	7929	История
3226	1	nplus1.ru-blog-2016-03-28-wikifem.txt	Блоги	517	Физиология человека
3227	1	56509.txt	Лекции	4157	Физиология человека
3228	1	company_shkolnaya_karta_blog_247186.txt	Блоги	871	Технологии
3229	2	37998.txt	Лекции	1090	История
3230	1	26602.txt	Лекции	276	Биология
3231	1	81956.txt	Лекции	1264	Социология
3232	4	52553.txt	Лекции	1073	Математика
3233	1	74626.txt	Лекции	1379	Биология
3234	2	47705.txt	Лекции	3273	Биология
3235	1	nplus1.ru-blog-2016-03-25--superstring.txt	Блоги	207	Общее
3236	2	22555.txt	Лекции	2258	Общее
3237	1	73752.txt	Лекции	997	Физика
3238	2	45458.txt	Лекции	1526	История
3239	8	62491.txt	Лекции	2369	Экономика
3240	10	2010_10_06_waves_.txt	Лекции	7728	Космос
3241	9	45291.txt	Лекции	10241	Космос
3242	1	company_ibm_blog_279208.txt	Блоги	449	Технологии
3243	4	14254.txt	Лекции	1518	История
3244	1	41335.txt	Лекции	1434	История
3245	1	50760.txt	Лекции	1486	Биология
3246	2	64437.txt	Лекции	1655	Культура
3247	1	69732.txt	Лекции	1306	История
3248	2	75977.txt	Лекции	1767	Культура
3249	2	2010_03_25_trenin_.txt	Лекции	9944	Политология
3250	13	34536.txt	Лекции	3274	Психология
3251	4	2011_09_02_savvateev_.txt	Лекции	14952	Экономика
3252	2	81302.txt	Лекции	1625	Физиология человека
3253	4	2008_10_30_mihnik_.txt	Лекции	6436	Политология
3254	1	24465.txt	Лекции	4487	История
3255	4	35039.txt	Лекции	1343	Культура
3256	1	company_mailru_blog_285630.txt	Блоги	1238	Футурология
3257	1	nplus1.ru-blog-2017-05-08-Myph.txt	Блоги	31	Общее
3258	2	70633.txt	Лекции	1782	Биология
3260	8	2010_08_05_countryside_.txt	Лекции	13442	Социология
3261	1	2014_10_21_anons_izhevsky_kazantseva_.txt	Лекции	297	Биология
3262	1	company_audiomania_blog_293267.txt	Блоги	897	Физиология человека
3263	1	company_piter_blog_284430.txt	Блоги	2127	Космос
3264	1	21645.txt	Лекции	212	Культура
3265	1	2012_05_09_anons_pevzner_.txt	Лекции	233	Биология
3266	2	nplus1.ru-blog-2015-04-13-youngest-phd.txt	Блоги	313	Общее
3267	1	nplus1.ru-blog-2017-06-23-How-to-survive.txt	Блоги	50	Общее
3268	6	company_madrobots_blog_295821.txt	Блоги	1749	Общее
3269	1	2017_04_01_kolonitsky_.txt	Лекции	527	История
3270	6	2015_08_23_vainshtein_lecture_.txt	Лекции	5709	Культура
3271	8	31891.txt	Лекции	1958	Общее
3272	2	70397.txt	Лекции	536	Культура
3273	2	48621.txt	Лекции	1687	Социология
3274	1	63091.txt	Лекции	2569	Социология
3275	2	80430.txt	Лекции	1860	Социология
3276	11	2009_11_19_stalin_.txt	Лекции	15203	История
3277	5	company_wirex_blog_272860.txt	Блоги	3850	Общее
3278	2	70988.txt	Лекции	2043	Социология
3279	1	6608.txt	Лекции	228	Физика
3280	1	6608.txt	Лекции	29	Экономика
3281	1	74325.txt	Лекции	1471	Математика
3282	5	nplus1.ru-blog-2017-01-16-nostalgia-and-crime.txt	Блоги	1660	Психология
3283	5	company_audiomania_blog_261966.txt	Блоги	352	Физиология человека
3284	2	56290.txt	Лекции	985	История
3285	4	77549.txt	Лекции	1426	История
3286	1	65775.txt	Лекции	1664	История
3287	1	company_scione_blog_279474.txt	Блоги	537	Общее
3288	2	7449.txt	Лекции	1926	История
3289	2	7449.txt	Лекции	1123	Физиология человека
3290	4	company_misis_blog_287908.txt	Блоги	1127	Биология
3291	8	36256.txt	Лекции	3366	Биология
3292	1	11651.txt	Лекции	65	Физика
3293	1	25906.txt	Лекции	224	История
3294	6	company_piter_blog_282106.txt	Блоги	2016	Технологии
3295	4	company_pult_blog_294801.txt	Блоги	1080	Физика
3296	35	2010_05_21_kiev_.txt	Лекции	30504	Культура
3297	2	31198.txt	Лекции	395	История
3298	2	company_vertdider_blog_294897.txt	Блоги	412	Биология
3299	3	69058.txt	Лекции	570	Физиология человека
3300	2	49439.txt	Лекции	1179	Физика
3301	1	50800.txt	Лекции	1125	История
3302	1	company_mailru_blog_277892.txt	Блоги	1247	Физиология человека
3303	1	54664.txt	Лекции	1154	История
3304	7	70618.txt	Лекции	2426	Космос
3305	3	29136.txt	Лекции	1252	Космос
3306	1	6583.txt	Лекции	1128	Общее
3307	1	2012_03_23_anons_habermann_.txt	Лекции	285	Социология
3308	6	46940.txt	Лекции	4416	История
3309	2	72363.txt	Лекции	1320	Философия
3310	1	68821.txt	Лекции	513	Культура
3311	1	77567.txt	Лекции	1441	Язык
3312	19	2016_12_03_Lecture_dzyubenko_.txt	Лекции	13109	Язык
3313	1	31220.txt	Лекции	334	Культура
3314	2	company_audiomania_blog_285282.txt	Блоги	1233	Физиология человека
3315	7	2008_01_10_transport_.txt	Лекции	10027	Науки о земле
3316	1	23163.txt	Лекции	218	Социология
3317	2	54107.txt	Лекции	785	Экономика
3318	7	16197.txt	Лекции	5159	Экономика
3319	5	40878.txt	Лекции	5428	История
3320	4	7955.txt	Лекции	1558	Физика
3321	4	7955.txt	Лекции	308	История
3322	4	7955.txt	Лекции	2700	История
3323	2	59807.txt	Лекции	2216	Биология
3324	2	company_piter_blog_279506.txt	Блоги	1321	Физиология человека
3325	1	2004_09_28_horuzhiy_.txt	Лекции	7960	Культура
3326	4	45551.txt	Лекции	1503	Культура
3327	2	7131.txt	Лекции	2020	История
3328	1	55069.txt	Лекции	851	Физика
3329	1	80050.txt	Лекции	1163	Общее
3330	1	44274.txt	Лекции	1373	История
3331	2	nplus1.ru-blog-2016-04-29-Naledi-mistery.txt	Блоги	921	История
3332	1	55303.txt	Лекции	1367	Математика
3333	1	13096.txt	Лекции	2629	Социология
3334	1	80992.txt	Лекции	1703	Математика
3335	13	2007_10_26_sociolog_.txt	Лекции	9984	Социология
3337	3	81582.txt	Лекции	901	Культура
3338	2	nplus1.ru-blog-2016-11-01-letteronphysics.txt	Блоги	1220	Общее
3339	2	70639.txt	Лекции	1651	Физиология человека
3340	2	2012_04_26_anons_basarabia_.txt	Лекции	266	Политология
3341	2	7720.txt	Лекции	1485	Социология
3342	1	41352.txt	Лекции	1355	Физика
3343	1	33811.txt	Лекции	527	Физиология человека
3344	1	68873.txt	Лекции	1524	История
3346	1	48107.txt	Лекции	841	Химия
3347	2	71202.txt	Лекции	1226	Физиология человека
3348	1	67380.txt	Лекции	3013	Социология
3349	1	company_piter_blog_292063.txt	Блоги	2886	Физиология человека
3350	6	76344.txt	Лекции	2147	Физиология человека
3351	4	nplus1.ru-blog-2016-10-18-end-of-stalemate.txt	Блоги	621	Общее
3352	1	70634.txt	Лекции	1451	Физиология человека
3353	2	49443.txt	Лекции	1086	Математика
3354	4	2015_11_07_zakharov_lecture_.txt	Лекции	9347	Математика
3355	9	78621.txt	Лекции	2633	Язык
3356	1	2006_05_03_lindsey_.txt	Лекции	7789	Политология
3357	3	nplus1.ru-blog-2017-05-12-smell-it.txt	Блоги	1136	Физиология человека
3358	2	25815.txt	Лекции	627	Космос
